id,name,rating,genre,lunch_budget,dinner_budget,redirect_url,thumbnail_image_url
tokyo-A1306-A130603-13023934,游,3.7, 外苑前駅 286m / 割烹・小料理、魚介料理・海鮮料理、居酒屋,"[1000, 1999]","[5000, 5999]",https://tabelog.com/tokyo/A1306/A130603/13023934/,https://tblg.k-img.com/restaurant/images/Rvw/110549/150x150_square_110549460.jpg
tokyo-A1306-A130603-13001179,海味,4.37, 外苑前駅 303m / 寿司,[0],"[20000, 29999]",https://tabelog.com/tokyo/A1306/A130603/13001179/,https://tblg.k-img.com/restaurant/images/Rvw/82179/150x150_square_82179083.jpg
tokyo-A1306-A130602-13137443,ラテスト,3.63, 表参道駅 415m / カフェ、コーヒー専門店,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1306/A130602/13137443/,https://tblg.k-img.com/restaurant/images/Rvw/19664/150x150_square_19664351.jpg
tokyo-A1307-A130701-13057028,ウエスト青山ガーデン,3.66, 乃木坂駅 153m / カフェ、ケーキ、パンケーキ,"[1000, 1999]","[1000, 1999]",https://tabelog.com/tokyo/A1307/A130701/13057028/,https://tblg.k-img.com/restaurant/images/Rvw/44584/150x150_square_44584602.jpg
tokyo-A1306-A130603-13147345,2colori,3.71, 外苑前駅 386m / イタリアン,"[1000, 1999]","[6000, 7999]",https://tabelog.com/tokyo/A1306/A130603/13147345/,https://tblg.k-img.com/restaurant/images/Rvw/85549/150x150_square_85549098.jpg
tokyo-A1306-A130602-13110755,トス サラダ Echika表参道,3.52, 表参道駅 12m / 野菜料理、洋食・欧風料理（その他）、カフェ,"[1000, 1999]","[0, 999]",https://tabelog.com/tokyo/A1306/A130602/13110755/,https://tblg.k-img.com/restaurant/images/Rvw/112073/150x150_square_112073042.jpg
tokyo-A1306-A130602-13198801,ハートブレッドアンティーク 表参道店,3.51, 表参道駅 334m / パン,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1306/A130602/13198801/,https://tblg.k-img.com/restaurant/images/Rvw/109810/150x150_square_109810148.jpg
tokyo-A1309-A130901-13007422,ヘンドリクス カリー バー,3.75, 国立競技場駅 590m / インドカレー、バー、カレーライス,"[0, 999]","[1000, 1999]",https://tabelog.com/tokyo/A1309/A130901/13007422/,https://tblg.k-img.com/restaurant/images/Rvw/94369/150x150_square_94369973.jpg
tokyo-A1306-A130602-13001258,鳥政,3.74, 表参道駅 139m / 焼鳥、鳥料理、魚介料理・海鮮料理,"[1000, 1999]","[6000, 7999]",https://tabelog.com/tokyo/A1306/A130602/13001258/,https://tblg.k-img.com/restaurant/images/Rvw/571/150x150_square_571183.jpg
tokyo-A1306-A130602-13163569,サニーヒルズ,3.58, 表参道駅 340m / 中華菓子、スイーツ（その他）、ケーキ,"[1000, 1999]","[1000, 1999]",https://tabelog.com/tokyo/A1306/A130602/13163569/,https://tblg.k-img.com/restaurant/images/Rvw/54682/150x150_square_54682468.jpg
tokyo-A1306-A130603-13012955,あおやま長寿庵,3.59, 青山一丁目駅 225m / そば,"[1000, 1999]",[0],https://tabelog.com/tokyo/A1306/A130603/13012955/,https://tblg.k-img.com/restaurant/images/Rvw/109749/150x150_square_109749087.jpg
tokyo-A1306-A130603-13154460,キハチ 青山本店,3.59, 外苑前駅 330m / イタリアン、フレンチ,"[2000, 2999]","[6000, 7999]",https://tabelog.com/tokyo/A1306/A130603/13154460/,https://tblg.k-img.com/restaurant/images/Rvw/53780/150x150_square_53780560.jpg
tokyo-A1306-A130601-13024514,手打蕎麦 松永,3.76, 明治神宮前駅 726m / そば、日本酒バー,"[1000, 1999]","[1000, 1999]",https://tabelog.com/tokyo/A1306/A130601/13024514/,https://tblg.k-img.com/restaurant/images/Rvw/102537/150x150_square_102537124.jpg
tokyo-A1306-A130603-13046524,トラットリア フィレンツェ・サンタマリア 南青山店,3.68, 外苑前駅 315m / イタリアン、パスタ、ピザ,"[1000, 1999]","[4000, 4999]",https://tabelog.com/tokyo/A1306/A130603/13046524/,https://tblg.k-img.com/restaurant/images/Rvw/41189/150x150_square_41189690.jpg
tokyo-A1306-A130603-13167449,ラルテ沢藤,3.75, 外苑前駅 395m / イタリアン,"[3000, 3999]","[5000, 5999]",https://tabelog.com/tokyo/A1306/A130603/13167449/,https://tblg.k-img.com/restaurant/images/Rvw/49721/150x150_square_49721613.jpg
tokyo-A1306-A130601-13046160,アズ フィノム,3.54, 明治神宮前駅 738m / 西洋各国料理（その他）、洋食、ワインバー,"[1000, 1999]","[6000, 7999]",https://tabelog.com/tokyo/A1306/A130601/13046160/,https://tblg.k-img.com/restaurant/images/Rvw/48881/150x150_square_48881720.jpg
tokyo-A1306-A130602-13013001,おそば 古道,3.51, 表参道駅 73m / そば、天ぷら,"[1000, 1999]","[2000, 2999]",https://tabelog.com/tokyo/A1306/A130602/13013001/,https://tblg.k-img.com/restaurant/images/Rvw/109518/150x150_square_109518859.jpg
