id,name,rating,genre,lunch_budget,dinner_budget,redirect_url,thumbnail_image_url
tokyo-A1308-A130801-13002835,チョンギワ 新館,3.67, 赤坂駅 211m / 冷麺,"[0, 999]",[0],https://tabelog.com/tokyo/A1308/A130801/13002835/,https://tblg.k-img.com/restaurant/images/Rvw/2911/2911751.jpg
tokyo-A1308-A130801-13070654,宇廼丸山崎屋,3.5, 赤坂駅 265m / 寿司,[0],"[15000, 19999]",https://tabelog.com/tokyo/A1308/A130801/13070654/,https://tblg.k-img.com/restaurant/images/Rvw/72041/72041585.jpg
tokyo-A1308-A130801-13103213,赤坂 丈太郎,3.68, 赤坂駅 192m / 懐石・会席料理、割烹・小料理、創作料理,[0],"[10000, 14999]",https://tabelog.com/tokyo/A1308/A130801/13103213/,https://tblg.k-img.com/restaurant/images/Rvw/95968/95968064.jpg
tokyo-A1308-A130801-13015214,舟江,3.5, 赤坂駅 275m / 割烹・小料理,"[0, 999]",[0],https://tabelog.com/tokyo/A1308/A130801/13015214/,https://tblg.k-img.com/restaurant/images/Rvw/23129/23129604.jpg
tokyo-A1308-A130801-13001336,シュマン,3.97, 赤坂駅 243m / フレンチ,"[3000, 3999]","[10000, 14999]",https://tabelog.com/tokyo/A1308/A130801/13001336/,https://tblg.k-img.com/restaurant/images/Rvw/88184/88184942.jpg
tokyo-A1308-A130803-13000280,大観苑,3.68, 麹町駅 561m / 上海料理、北京料理,"[4000, 4999]","[20000, 29999]",https://tabelog.com/tokyo/A1308/A130803/13000280/,https://tblg.k-img.com/restaurant/images/Rvw/38974/38974707.jpg
tokyo-A1308-A130801-13146838,鮨かみやま,3.58, 赤坂見附駅 165m / 寿司,"[2000, 2999]","[10000, 14999]",https://tabelog.com/tokyo/A1308/A130801/13146838/,https://tblg.k-img.com/restaurant/images/Rvw/109323/109323219.jpg
tokyo-A1308-A130801-13002781,赤坂一点張,3.5, 赤坂見附駅 260m / ラーメン、餃子,"[0, 999]","[1000, 1999]",https://tabelog.com/tokyo/A1308/A130801/13002781/,https://tblg.k-img.com/restaurant/images/Rvw/106330/106330191.jpg
tokyo-A1308-A130802-13111336,Soul Food Bangkok 溜池山王店,3.54, 溜池山王駅 167m / タイ料理、タイカレー、スイーツ（その他）,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1308/A130802/13111336/,https://tblg.k-img.com/restaurant/images/Rvw/6266/6266909.jpg
tokyo-A1308-A130801-13198490,ラ・プレシューズ 紀尾井町店,3.92, 永田町駅 230m / ケーキ、洋菓子（その他）、パン,"[1000, 1999]","[1000, 1999]",https://tabelog.com/tokyo/A1308/A130801/13198490/,https://tblg.k-img.com/restaurant/images/Rvw/95085/95085082.jpg
tokyo-A1308-A130803-13019044,銀座 久兵衛 ホテルニューオータニ店　タワー店,3.55, 赤坂見附駅 404m / 寿司,"[8000, 9999]","[10000, 14999]",https://tabelog.com/tokyo/A1308/A130803/13019044/,https://tblg.k-img.com/restaurant/images/Rvw/102934/102934183.jpg
tokyo-A1308-A130801-13146046,ビストロ ケー,3.5, 赤坂駅 309m / ビストロ、ワインバー,"[1000, 1999]","[5000, 5999]",https://tabelog.com/tokyo/A1308/A130801/13146046/,https://tblg.k-img.com/restaurant/images/Rvw/112328/112328425.jpg
tokyo-A1308-A130801-13095779,赤坂 炭火焼肉 金星,3.5, 赤坂見附駅 217m / 焼肉、ホルモン、韓国料理,[0],"[4000, 4999]",https://tabelog.com/tokyo/A1308/A130801/13095779/,https://tblg.k-img.com/restaurant/images/Rvw/86386/86386234.jpg
tokyo-A1308-A130801-13156833,とんかつ まさむね,3.78, 溜池山王駅 141m / とんかつ,"[1000, 1999]","[1000, 1999]",https://tabelog.com/tokyo/A1308/A130801/13156833/,https://tblg.k-img.com/restaurant/images/Rvw/103283/103283333.jpg
tokyo-A1308-A130802-13015125,赤坂あべちゃん,3.59, 溜池山王駅 205m / 焼きとん、焼鳥、居酒屋,"[0, 999]","[3000, 3999]",https://tabelog.com/tokyo/A1308/A130802/13015125/,https://tblg.k-img.com/restaurant/images/Rvw/2781/2781652.jpg
tokyo-A1308-A130801-13054829,チェルバイア,3.59, 赤坂駅 255m / イタリアン,"[1000, 1999]","[8000, 9999]",https://tabelog.com/tokyo/A1308/A130801/13054829/,https://tblg.k-img.com/restaurant/images/Rvw/102288/102288440.jpg
tokyo-A1308-A130801-13195343,エリックサウス 東京ガーデンテラス店,3.72, 永田町駅 242m / インド料理、インドカレー,"[1000, 1999]","[1000, 1999]",https://tabelog.com/tokyo/A1308/A130801/13195343/,https://tblg.k-img.com/restaurant/images/Rvw/75590/75590530.jpg
tokyo-A1308-A130801-13024229,葉隠,3.61, 赤坂見附駅 68m / うどん、居酒屋、カレーうどん,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1308/A130801/13024229/,https://tblg.k-img.com/restaurant/images/Rvw/24980/24980895.jpg
tokyo-A1308-A130801-13185843,櫻花亭,3.51, 赤坂駅 219m / 広東料理,"[0, 999]","[5000, 5999]",https://tabelog.com/tokyo/A1308/A130801/13185843/,https://tblg.k-img.com/restaurant/images/Rvw/67609/67609981.jpg
tokyo-A1308-A130801-13106372,まめ多,3.55, 赤坂駅 241m / 割烹・小料理,"[1000, 1999]","[10000, 14999]",https://tabelog.com/tokyo/A1308/A130801/13106372/,https://tblg.k-img.com/restaurant/images/Rvw/98055/98055152.jpg
tokyo-A1308-A130801-13007879,赤坂見附長寿庵,3.64, 赤坂見附駅 94m / そば,"[1000, 1999]","[1000, 1999]",https://tabelog.com/tokyo/A1308/A130801/13007879/,https://tblg.k-img.com/restaurant/images/Rvw/110948/110948353.jpg
tokyo-A1308-A130801-13224057,なかご,3.61, 赤坂見附駅 221m / ラーメン,"[1000, 1999]","[1000, 1999]",https://tabelog.com/tokyo/A1308/A130801/13224057/,https://tblg.k-img.com/restaurant/images/Rvw/104469/104469927.jpg
tokyo-A1308-A130801-13015186,ステーキ＆ワイン 大澤,3.52, 赤坂駅 341m / ステーキ、鉄板焼き、オムライス,"[1000, 1999]",[0],https://tabelog.com/tokyo/A1308/A130801/13015186/,https://tblg.k-img.com/restaurant/images/Rvw/108095/108095053.jpg
tokyo-A1308-A130801-13217714,東京赤坂 やぶそば,3.51, 赤坂駅 120m / そば,"[1000, 1999]","[1000, 1999]",https://tabelog.com/tokyo/A1308/A130801/13217714/,https://tblg.k-img.com/restaurant/images/Rvw/100991/100991532.jpg
tokyo-A1308-A130801-13034763,燻,3.65, 赤坂駅 200m / 和食（その他）,[0],"[20000, 29999]",https://tabelog.com/tokyo/A1308/A130801/13034763/,https://tblg.k-img.com/restaurant/images/Rvw/85090/85090945.jpg
tokyo-A1308-A130801-13002827,たつむら,3.63, 赤坂駅 144m / 割烹・小料理、懐石・会席料理、ふぐ,[0],"[10000, 14999]",https://tabelog.com/tokyo/A1308/A130801/13002827/,https://tblg.k-img.com/restaurant/images/Rvw/2891/2891822.jpg
